Orcaflex Simulation of 15 MW floating offshore wind turbine;;;;;;
;;;;;;
Time;Wind speed;Sea surface;Mooring force;Tilt;Nac. acc.;Tower mom.
(s);(m/s);(m);(kN);(deg.);(m/s2);(kNm)
2272.8;39.45;1.19;4342.22;-4.59;-0.04;-396543.65
2272.9;38.54;1.42;4376.51;-4.63;-0.15;-423523.55
2273;37.68;1.67;4412;-4.67;-0.25;-448600.15
2273.1;36.87;1.93;4448.76;-4.71;-0.34;-472534.57
2273.2;36.11;2.2;4486.73;-4.74;-0.43;-495492.51
2273.3;35.41;2.48;4525.71;-4.78;-0.52;-517347.1
2273.4;34.77;2.76;4565.29;-4.81;-0.6;-538113.27
2273.5;34.18;3.04;4605.06;-4.84;-0.67;-557813.79
2273.6;33.63;3.32;4644.75;-4.87;-0.74;-576312.59
2273.7;33.12;3.58;4684.33;-4.9;-0.8;-593363.12
2273.8;32.64;3.83;4723.95;-4.92;-0.86;-608681.05
2273.9;32.19;4.07;4763.87;-4.94;-0.91;-621988.62
2274;31.76;4.29;4804.28;-4.96;-0.95;-633089.58
2274.1;31.34;4.49;4845.29;-4.97;-0.99;-642335.57
2274.2;30.93;4.67;4886.89;-4.98;-1.01;-649838.35
2274.3;30.54;4.82;4928.91;-4.99;-1.04;-655728.4
2274.4;30.17;4.96;4971.04;-5;-1.06;-660458.89
2274.5;29.82;5.08;5012.95;-5;-1.07;-663951.32
2274.6;29.5;5.18;5054.4;-5;-1.08;-666086
2274.7;29.23;5.26;5095.3;-5;-1.08;-667058.17
2274.8;29;5.33;5135.74;-5;-1.08;-666905.72
2274.9;28.83;5.38;5175.96;-4.99;-1.08;-665924.75
2275;28.73;5.42;5216.17;-4.98;-1.07;-664303.15
2275.1;28.7;5.45;5256.47;-4.97;-1.06;-662049.46
2275.2;28.75;5.46;5296.79;-4.95;-1.05;-659151.08
2275.3;28.87;5.46;5336.9;-4.93;-1.04;-655637.49
2275.4;29.08;5.45;5376.5;-4.91;-1.02;-651597.89
2275.5;29.37;5.43;5415.3;-4.89;-1;-647202.28
2275.6;29.72;5.38;5453.07;-4.86;-0.98;-642628.46
2275.7;30.15;5.32;5489.71;-4.84;-0.96;-638010.52
2275.8;30.63;5.25;5525.29;-4.81;-0.94;-633431.69
2275.9;31.16;5.16;5560;-4.78;-0.91;-628932.98
2276;31.73;5.05;5594.05;-4.74;-0.89;-624595.09
2276.1;32.31;4.92;5627.57;-4.71;-0.87;-620528.81
2276.2;32.91;4.78;5660.5;-4.67;-0.86;-616860.72
2276.3;33.51;4.63;5692.61;-4.64;-0.84;-613705.51
2276.4;34.1;4.48;5723.62;-4.6;-0.83;-611134.05
2276.5;34.67;4.31;5753.22;-4.56;-0.82;-609161.41
2276.6;35.2;4.14;5781.23;-4.51;-0.81;-607753.4
2276.7;35.7;3.96;5807.61;-4.47;-0.8;-606842.96
2276.8;36.14;3.78;5832.46;-4.43;-0.79;-605819.35
2276.9;36.54;3.61;5855.98;-4.38;-0.79;-604135
2277;36.87;3.43;5878.4;-4.33;-0.78;-601814.6
2277.1;37.14;3.24;5899.85;-4.29;-0.77;-598889.9
2277.2;37.34;3.06;5920.31;-4.24;-0.76;-595387.21
2277.3;37.48;2.87;5939.61;-4.19;-0.74;-591341.65
2277.4;37.54;2.67;5957.43;-4.14;-0.73;-586790.22
2277.5;37.53;2.46;5973.46;-4.08;-0.72;-581768.23
2277.6;37.45;2.25;5987.48;-4.03;-0.71;-576327.23
2277.7;37.3;2.02;5999.41;-3.98;-0.69;-570521.03
2277.8;37.07;1.78;6009.33;-3.92;-0.68;-564404.32
2277.9;36.78;1.52;6017.4;-3.87;-0.67;-558093.81
2278;36.44;1.26;6023.78;-3.81;-0.65;-551775.46
2278.1;36.04;0.98;6028.52;-3.75;-0.64;-545055.56
2278.2;35.59;0.7;6031.59;-3.7;-0.63;-538194.85
2278.3;35.12;0.41;6032.8;-3.64;-0.61;-531563.88
2278.4;34.62;0.12;6031.88;-3.58;-0.6;-525072.96
2278.5;34.12;-0.17;6028.51;-3.52;-0.59;-518982.77
2278.6;33.63;-0.46;6022.48;-3.46;-0.58;-513442.28
2278.7;33.17;-0.74;6013.7;-3.41;-0.58;-508587.23
2278.8;32.74;-1;6002.21;-3.35;-0.57;-504491.48
2278.9;32.38;-1.26;5988.16;-3.29;-0.57;-501130.42
2279;32.09;-1.5;5971.67;-3.23;-0.57;-498369.83
2279.1;31.88;-1.73;5952.78;-3.18;-0.57;-495993.72
2279.2;31.76;-1.94;5931.42;-3.12;-0.57;-493884.77
2279.3;31.74;-2.14;5907.4;-3.07;-0.56;-491338.83
2279.4;31.82;-2.31;5880.44;-3.01;-0.55;-488056.65
2279.5;32;-2.47;5850.29;-2.96;-0.54;-483840.92
2279.6;32.27;-2.61;5816.78;-2.9;-0.53;-478315.99
2279.7;32.62;-2.73;5779.85;-2.85;-0.5;-471278.63
2279.8;33.05;-2.82;5739.57;-2.8;-0.47;-462506.61
2279.9;33.52;-2.89;5696.13;-2.75;-0.43;-451685.91
2280;34.04;-2.94;5649.74;-2.7;-0.39;-438575.19
2280.1;34.56;-2.96;5600.6;-2.65;-0.34;-423075.6
2280.2;35.09;-2.96;5548.79;-2.6;-0.28;-405226.97
2280.3;35.6;-2.93;5494.32;-2.55;-0.21;-385197.53
2280.4;36.07;-2.88;5437.15;-2.51;-0.14;-363276.85
2280.5;36.49;-2.81;5377.24;-2.47;-0.06;-340164.87
2280.6;36.85;-2.73;5314.63;-2.42;0.02;-314703.61
2280.7;37.15;-2.63;5249.48;-2.38;0.1;-288404.77
2280.8;37.38;-2.52;5182.08;-2.34;0.18;-261774.79
2280.9;37.56;-2.41;5112.79;-2.31;0.26;-235518.97
2281;37.68;-2.3;5042;-2.27;0.34;-210501.18
2281.1;37.76;-2.19;4970.06;-2.24;0.41;-187659.99
2281.2;37.81;-2.09;4897.23;-2.21;0.47;-167488.93
2281.3;37.86;-2;4823.7;-2.17;0.51;-150226.35
2281.4;37.93;-1.92;4749.58;-2.15;0.55;-135954.07
2281.5;38.02;-1.85;4674.97;-2.12;0.58;-125546.09
2281.6;38.16;-1.78;4599.96;-2.09;0.6;-117490.4
2281.7;38.36;-1.73;4524.76;-2.07;0.61;-111883.15
2281.8;38.63;-1.68;4449.65;-2.04;0.62;-108110.93
2281.9;38.98;-1.63;4374.98;-2.02;0.63;-105620.31
2282;39.42;-1.59;4301.12;-2;0.64;-104123.14
2282.1;39.94;-1.54;4228.36;-1.98;0.64;-103627.2
2282.2;40.53;-1.5;4156.89;-1.96;0.64;-104254.98
2282.3;41.18;-1.45;4086.78;-1.94;0.64;-106014.28
2282.4;41.88;-1.4;4018.04;-1.92;0.64;-108754.49
2282.5;42.61;-1.36;3950.63;-1.91;0.64;-112221.87
2282.6;43.35;-1.31;3884.57;-1.89;0.64;-116104.77
2282.7;44.09;-1.26;3819.95;-1.88;0.63;-120195.18
2282.8;44.79;-1.22;3756.94;-1.86;0.63;-124273.77
2282.9;45.46;-1.18;3695.8;-1.85;0.62;-127716.67
2283;46.07;-1.14;3636.8;-1.84;0.62;-130559.81
2283.1;46.62;-1.11;3580.17;-1.82;0.62;-132638.21
2283.2;47.11;-1.09;3526.05;-1.81;0.62;-133870.64
2283.3;47.54;-1.08;3474.43;-1.8;0.63;-133866.63
2283.4;47.91;-1.07;3425.27;-1.79;0.63;-132429.91
2283.5;48.24;-1.07;3378.49;-1.78;0.65;-129319.17
2283.6;48.54;-1.08;3334.03;-1.77;0.66;-124912.29
2283.7;48.84;-1.09;3291.86;-1.76;0.68;-119747.99
2283.8;49.16;-1.11;3252.1;-1.75;0.71;-113482.82
2283.9;49.51;-1.13;3214.94;-1.74;0.74;-106505.08
2284;49.91;-1.16;3180.62;-1.73;0.77;-99184.45
2284.1;50.39;-1.19;3149.37;-1.72;0.8;-92011.01
2284.2;50.95;-1.23;3121.27;-1.72;0.83;-86168.36
2284.3;51.6;-1.28;3096.23;-1.71;0.85;-83632.49
2284.4;52.35;-1.33;3074.03;-1.7;0.87;-84691.09
2284.5;53.17;-1.38;3054.42;-1.7;0.87;-88585.85
2284.6;54.07;-1.44;3037.22;-1.69;0.88;-94321.03
2284.7;55.01;-1.5;3022.37;-1.69;0.88;-100946.99
2284.8;55.98;-1.56;3009.88;-1.68;0.88;-108293.37
2284.9;56.94;-1.6;2999.85;-1.68;0.88;-115828.49
2285;57.85;-1.65;2992.38;-1.68;0.88;-123232.68
2285.1;58.69;-1.67;2987.51;-1.68;0.88;-130623.49
2285.2;59.4;-1.69;2985.19;-1.68;0.88;-137284.85
2285.3;59.96;-1.69;2985.19;-1.68;0.88;-143345.19
2285.4;60.33;-1.67;2987.14;-1.68;0.87;-149293.49
2285.5;60.5;-1.63;2990.56;-1.69;0.86;-155653.18
2285.6;60.43;-1.57;2995.04;-1.69;0.84;-162716.78
2285.7;60.12;-1.51;3000.33;-1.7;0.81;-170986.05
2285.8;59.57;-1.43;3006.37;-1.71;0.76;-180159.9
2285.9;58.79;-1.34;3013.18;-1.71;0.71;-190097.23
2286;57.8;-1.25;3020.75;-1.72;0.65;-201281
2286.1;56.61;-1.16;3028.98;-1.74;0.59;-212506.19
2286.2;55.28;-1.08;3037.68;-1.75;0.52;-223103.7
2286.3;53.83;-1;3046.57;-1.76;0.45;-232831.35
2286.4;52.32;-0.92;3055.34;-1.78;0.39;-241528.88
2286.5;50.79;-0.85;3063.61;-1.79;0.32;-249017.03
2286.6;49.3;-0.79;3071.1;-1.81;0.27;-254815.36
2286.7;47.88;-0.72;3077.69;-1.83;0.23;-258328.09
2286.8;46.59;-0.65;3083.47;-1.85;0.19;-258509.97
2286.9;45.47;-0.58;3088.67;-1.86;0.18;-255919.58
2287;44.54;-0.5;3093.53;-1.88;0.17;-251819.59
2287.1;43.82;-0.41;3098.15;-1.9;0.17;-247217.74
2287.2;43.34;-0.3;3102.52;-1.93;0.17;-242469.87
2287.3;43.1;-0.19;3106.52;-1.95;0.18;-237638.33
2287.4;43.08;-0.07;3110.02;-1.97;0.19;-232797.82
2287.5;43.28;0.06;3112.91;-1.99;0.21;-228848.11
2287.6;43.67;0.2;3115.23;-2.01;0.23;-223923.32
2287.7;44.22;0.32;3117.2;-2.03;0.26;-218957.95
2287.8;44.89;0.44;3119.13;-2.06;0.28;-214777.12
2287.9;45.65;0.54;3121.33;-2.08;0.3;-212207.81
2288;46.45;0.62;3124.05;-2.1;0.32;-211207.69
2288.1;47.25;0.67;3127.43;-2.13;0.34;-211505.29
2288.2;48;0.7;3131.4;-2.15;0.35;-212726.32
2288.3;48.67;0.7;3135.8;-2.17;0.36;-214617.97
2288.4;49.22;0.68;3140.42;-2.2;0.37;-216972.77
2288.5;49.64;0.64;3145.15;-2.22;0.37;-219490.62
2288.6;49.88;0.57;3150.08;-2.25;0.37;-221924.44
2288.7;49.95;0.5;3155.43;-2.27;0.37;-224132.53
2288.8;49.84;0.43;3161.5;-2.29;0.37;-226073.9
2288.9;49.54;0.35;3168.55;-2.32;0.36;-227770.44
2289;49.07;0.28;3176.7;-2.34;0.35;-229270.39
2289.1;48.44;0.23;3185.87;-2.37;0.33;-230657.68
2289.2;47.66;0.18;3195.82;-2.39;0.31;-231970.33
2289.3;46.76;0.16;3206.24;-2.42;0.3;-233073.86
2289.4;45.76;0.15;3216.86;-2.44;0.28;-233908.94
2289.5;44.7;0.16;3227.54;-2.47;0.26;-234413.28
2289.6;43.6;0.17;3238.29;-2.49;0.24;-234524.64
2289.7;42.48;0.2;3249.31;-2.51;0.22;-234230.79
2289.8;41.37;0.23;3260.85;-2.54;0.21;-233642.21
2289.9;40.3;0.26;3273.16;-2.56;0.2;-233036.25
2290;39.28;0.29;3286.31;-2.59;0.18;-232775.02
2290.1;38.33;0.31;3300.17;-2.61;0.17;-233160.07
2290.2;37.47;0.32;3314.43;-2.63;0.16;-234280.42
2290.3;36.69;0.32;3328.74;-2.66;0.14;-236134.11
2290.4;36.02;0.31;3342.8;-2.68;0.13;-238568.77
2290.5;35.44;0.29;3356.47;-2.7;0.12;-241360.13
2290.6;34.95;0.26;3369.79;-2.73;0.11;-244452.21
2290.7;34.57;0.23;3382.98;-2.75;0.1;-247780.54
2290.8;34.27;0.19;3396.28;-2.77;0.09;-251265.67
2290.9;34.06;0.15;3409.94;-2.8;0.08;-254816.74
2291;33.92;0.11;3424;-2.82;0.07;-258333.82
2291.1;33.86;0.07;3438.34;-2.84;0.07;-261721.38
2291.2;33.86;0.04;3452.66;-2.87;0.06;-264748.45
2291.3;33.92;0.01;3466.59;-2.89;0.06;-267701.35
2291.4;34.04;-0.01;3479.84;-2.91;0.06;-270231.76
2291.5;34.21;-0.02;3492.31;-2.94;0.06;-272219.04
2291.6;34.44;-0.02;3504.09;-2.96;0.07;-273645.69
2291.7;34.71;-0.02;3515.41;-2.99;0.08;-274534.18
2291.8;35.03;0;3526.55;-3.01;0.09;-274939.7
2291.9;35.41;0.02;3537.73;-3.03;0.1;-274942.98
2292;35.83;0.05;3549.02;-3.06;0.12;-274637.91
2292.1;36.3;0.1;3560.29;-3.08;0.13;-274091.48
2292.2;36.82;0.15;3571.31;-3.11;0.15;-273350.54
2292.3;37.39;0.2;3581.76;-3.14;0.17;-272457.04
2292.4;38.01;0.26;3591.43;-3.16;0.19;-271450.51
2292.5;38.66;0.33;3600.27;-3.19;0.21;-270383.79
2292.6;39.36;0.4;3608.43;-3.22;0.23;-269292.49
2292.7;40.08;0.46;3616.21;-3.25;0.25;-268215.87
2292.8;40.82;0.52;3623.94;-3.28;0.27;-267172.19
2292.9;41.58;0.57;3631.9;-3.31;0.3;-266094.02
2293;42.33;0.62;3640.19;-3.34;0.32;-265115.36
2293.1;43.07;0.65;3648.75;-3.37;0.34;-264178.73
2293.2;43.78;0.67;3657.4;-3.4;0.36;-263216.93
2293.3;44.46;0.68;3665.94;-3.43;0.38;-262208.9
2293.4;45.08;0.68;3674.26;-3.47;0.4;-261136.42
2293.5;45.64;0.66;3682.42;-3.5;0.42;-260003.69
2293.6;46.12;0.64;3690.63;-3.54;0.44;-258867.94
2293.7;46.52;0.61;3699.26;-3.57;0.46;-258026.32
2293.8;46.83;0.58;3708.68;-3.61;0.47;-258196.71
2293.9;47.05;0.54;3719.16;-3.65;0.48;-257623.19
2294;47.17;0.51;3730.84;-3.68;0.48;-258071.27
2294.1;47.2;0.49;3743.65;-3.72;0.48;-260210.58
2294.2;47.14;0.48;3757.39;-3.76;0.48;-263304.62
2294.3;47;0.48;3771.88;-3.8;0.47;-267002.31
2294.4;46.79;0.49;3787.04;-3.84;0.45;-271142.2
2294.5;46.52;0.52;3802.94;-3.88;0.44;-275575.12
2294.6;46.19;0.57;3819.84;-3.92;0.43;-280165.95
2294.7;45.83;0.64;3838.05;-3.96;0.41;-284831.84
2294.8;45.45;0.72;3857.91;-4;0.39;-289512.45
2294.9;45.06;0.83;3879.61;-4.04;0.38;-294148.73
2295;44.66;0.95;3903.18;-4.08;0.36;-298682.79
2295.1;44.28;1.09;3928.47;-4.12;0.35;-303068.16
2295.2;43.92;1.25;3955.2;-4.16;0.33;-307658.42
2295.3;43.58;1.41;3983.09;-4.2;0.32;-312830.14
2295.4;43.26;1.59;4011.98;-4.24;0.3;-318660.6
2295.5;42.98;1.77;4041.85;-4.28;0.28;-325132.98
2295.6;42.71;1.95;4072.85;-4.32;0.26;-332415.6
2295.7;42.46;2.14;4105.24;-4.36;0.24;-340746.19
2295.8;42.23;2.31;4139.22;-4.39;0.21;-350074.91
2295.9;41.99;2.48;4174.9;-4.43;0.18;-360387.5
2296;41.75;2.63;4212.2;-4.47;0.15;-371692.75
2296.1;41.48;2.77;4250.89;-4.51;0.11;-383982.1
2296.2;41.19;2.89;4290.63;-4.55;0.07;-397237.53
2296.3;40.87;2.98;4331.09;-4.59;0.02;-411441.72
2296.4;40.5;3.04;4372.05;-4.63;-0.03;-426579.96
2296.5;40.09;3.08;4413.4;-4.67;-0.08;-442615.03
2296.6;39.64;3.1;4455.23;-4.7;-0.14;-459502.82
2296.7;39.15;3.09;4497.67;-4.74;-0.2;-477190.17
2296.8;38.62;3.06;4540.86;-4.78;-0.27;-495794.75
2296.9;38.07;3.01;4584.83;-4.81;-0.34;-514981.6
2297;37.51;2.95;4629.44;-4.85;-0.41;-534544.12
2297.1;36.96;2.87;4674.42;-4.88;-0.48;-554345.64
2297.2;36.42;2.78;4719.41;-4.91;-0.55;-574212.29
2297.3;35.93;2.69;4764.07;-4.95;-0.62;-593905.77
2297.4;35.49;2.59;4808.17;-4.98;-0.69;-613334.6
2297.5;35.13;2.49;4851.61;-5.01;-0.75;-632437.41
2297.6;34.85;2.4;4894.43;-5.03;-0.82;-650938.63
2297.7;34.68;2.3;4936.75;-5.06;-0.88;-668570.72
2297.8;34.62;2.21;4978.67;-5.09;-0.93;-685168.25
2297.9;34.67;2.12;5020.22;-5.11;-0.98;-700623.7
2298;34.84;2.04;5061.29;-5.13;-1.02;-714816.49
2298.1;35.11;1.95;5101.64;-5.15;-1.06;-727674.24
2298.2;35.49;1.87;5140.98;-5.17;-1.09;-739128.08
2298.3;35.95;1.79;5179.04;-5.19;-1.12;-749124
2298.4;36.49;1.72;5215.64;-5.21;-1.14;-757609.63
2298.5;37.07;1.64;5250.77;-5.22;-1.15;-764452.34
2298.6;37.69;1.58;5284.54;-5.23;-1.16;-769719.5
2298.7;38.32;1.52;5317.11;-5.24;-1.16;-773370.98
2298.8;38.94;1.46;5348.63;-5.25;-1.16;-775634.27
2298.9;39.52;1.41;5379.17;-5.26;-1.15;-776653.2
2299;40.06;1.36;5408.71;-5.26;-1.14;-776486.31
2299.1;40.53;1.31;5437.08;-5.26;-1.13;-775145.48
2299.2;40.94;1.27;5464.08;-5.26;-1.11;-772678.57
2299.3;41.27;1.23;5489.52;-5.26;-1.09;-769214.39
2299.4;41.52;1.19;5513.29;-5.26;-1.07;-764961.58
2299.5;41.7;1.15;5535.43;-5.26;-1.05;-760337.64
2299.6;41.81;1.1;5556.04;-5.25;-1.03;-755458.31
2299.7;41.87;1.04;5575.32;-5.24;-1.01;-750461.33
2299.8;41.89;0.98;5593.47;-5.23;-0.99;-745082.11
2299.9;41.89;0.9;5610.57;-5.22;-0.97;-739714.36
2300;41.89;0.82;5626.58;-5.21;-0.95;-734804.61
2300.1;41.9;0.73;5641.35;-5.2;-0.94;-730375.79
2300.2;41.94;0.63;5654.65;-5.18;-0.92;-726448.91
2300.3;42.02;0.52;5666.28;-5.16;-0.91;-722953
2300.4;42.15;0.41;5676.11;-5.15;-0.89;-719508.65
2300.5;42.33;0.3;5684.15;-5.13;-0.87;-716232.18
2300.6;42.57;0.18;5690.49;-5.11;-0.86;-713293.51
2300.7;42.87;0.06;5695.25;-5.09;-0.85;-710850.26
2300.8;43.21;-0.05;5698.57;-5.07;-0.83;-706734.29
2300.9;43.58;-0.18;5700.55;-5.04;-0.8;-700393.29
2301;43.97;-0.3;5701.15;-5.02;-0.76;-692238.18
2301.1;44.36;-0.43;5700.18;-5;-0.72;-682482.89
2301.2;44.73;-0.57;5697.39;-4.97;-0.68;-671370.62
2301.3;45.07;-0.72;5692.54;-4.95;-0.63;-659151.81
2301.4;45.34;-0.88;5685.51;-4.92;-0.58;-646098
2301.5;45.54;-1.06;5676.32;-4.89;-0.53;-632474.32
2301.6;45.66;-1.25;5665.09;-4.87;-0.48;-618542.46
2301.7;45.67;-1.45;5652.01;-4.84;-0.43;-604556.1
2301.8;45.58;-1.67;5637.26;-4.82;-0.39;-590744.04
2301.9;45.39;-1.9;5620.96;-4.79;-0.35;-577308.08
2302;45.09;-2.14;5603.11;-4.77;-0.31;-564365.25
2302.1;44.7;-2.38;5583.63;-4.74;-0.28;-551941.1
2302.2;44.24;-2.62;5562.36;-4.72;-0.25;-539559.17
2302.3;43.72;-2.85;5539.13;-4.69;-0.22;-528138.93
2302.4;43.15;-3.08;5513.84;-4.67;-0.2;-516533.34
2302.5;42.57;-3.3;5486.57;-4.65;-0.17;-504666.01
2302.6;41.99;-3.5;5457.49;-4.63;-0.15;-492694.83
2302.7;41.45;-3.68;5426.86;-4.6;-0.12;-480680.91
2302.8;40.96;-3.84;5394.86;-4.58;-0.09;-468645.95
2302.9;40.54;-3.99;5361.6;-4.56;-0.06;-456605.17
2303;40.21;-4.12;5327.09;-4.54;-0.03;-444550.55
2303.1;39.98;-4.23;5291.25;-4.53;0.01;-432422.09
2303.2;39.87;-4.33;5253.97;-4.51;0.04;-420170.48
2303.3;39.87;-4.42;5215.13;-4.49;0.08;-408135.24
2303.4;40;-4.5;5174.7;-4.48;0.12;-397295.45
2303.5;40.24;-4.57;5132.77;-4.46;0.15;-386374.8
2303.6;40.58;-4.63;5089.52;-4.45;0.19;-376207.07
2303.7;41.03;-4.69;5045.19;-4.43;0.23;-366964.03
2303.8;41.56;-4.74;5000.02;-4.42;0.27;-358576.85
2303.9;42.16;-4.78;4954.23;-4.41;0.3;-350811.46
2304;42.81;-4.82;4907.98;-4.4;0.33;-343359.31
2304.1;43.5;-4.85;4861.26;-4.39;0.38;-332376.29
2304.2;44.2;-4.88;4813.84;-4.39;0.39;-333750.39
2304.3;44.91;-4.89;4765.4;-4.38;0.38;-342415.4
2304.4;45.6;-4.89;4715.74;-4.38;0.35;-356146.95
2304.5;46.27;-4.87;4664.9;-4.38;0.32;-371883.36
2304.6;46.91;-4.85;4613.11;-4.37;0.29;-386717.29
2304.7;47.49;-4.81;4560.82;-4.37;0.27;-396165.2
2304.8;48.02;-4.75;4508.59;-4.37;0.27;-401365.52
2304.9;48.49;-4.68;4456.81;-4.38;0.27;-403134.73
2305;48.89;-4.6;4405.61;-4.38;0.29;-400907.15
2305.1;49.22;-4.5;4354.77;-4.38;0.31;-396979.96
2305.2;49.48;-4.39;4303.94;-4.39;0.33;-392597.35
2305.3;49.66;-4.27;4252.71;-4.39;0.36;-386184.98
2305.4;49.76;-4.13;4200.76;-4.4;0.4;-377793.14
2305.5;49.78;-3.98;4147.98;-4.41;0.44;-367740.9
2305.6;49.72;-3.81;4094.75;-4.41;0.48;-355829.39
2305.7;49.58;-3.64;4041.86;-4.43;0.52;-342448.2
2305.8;49.36;-3.46;3990.2;-4.44;0.56;-328369.43
2305.9;49.06;-3.26;3940.44;-4.45;0.6;-314376.47
2306;48.69;-3.06;3892.77;-4.46;0.64;-300770.67
2306.1;48.26;-2.86;3847;-4.48;0.67;-286527.65
2306.2;47.76;-2.65;3802.74;-4.5;0.71;-270463.38
2306.3;47.21;-2.43;3759.68;-4.51;0.76;-252271.18
2306.4;46.63;-2.22;3717.69;-4.53;0.81;-232503
2306.5;46.02;-2.01;3676.94;-4.55;0.86;-212990.45
2306.6;45.4;-1.79;3637.9;-4.57;0.9;-195628.51
2306.7;44.79;-1.59;3601.44;-4.59;0.95;-177954.04
2306.8;44.21;-1.38;3568.32;-4.61;0.97;-165858.23
2306.9;43.68;-1.19;3539.11;-4.64;0.99;-157094.72
2307;43.21;-1;3514.05;-4.66;1.01;-150362.27
2307.1;42.82;-0.81;3493.01;-4.68;1.02;-145510.6
2307.2;42.53;-0.64;3475.54;-4.71;1.03;-142239.83
2307.3;42.35;-0.47;3461.22;-4.73;1.04;-139906.76
2307.4;42.29;-0.31;3449.91;-4.75;1.05;-137962.88
2307.5;42.34;-0.16;3441.8;-4.78;1.06;-136359.16
2307.6;42.52;-0.03;3437.34;-4.8;1.07;-135281.47
2307.7;42.81;0.1;3437.06;-4.83;1.08;-134978.31
2307.8;43.19;0.21;3441.41;-4.85;1.09;-135651.49
2307.9;43.66;0.31;3450.66;-4.88;1.1;-137511.04
2308;44.19;0.39;3464.78;-4.91;1.1;-140564.62
2308.1;44.76;0.46;3483.4;-4.93;1.1;-144685.92
2308.2;45.34;0.52;3505.98;-4.96;1.1;-150104.21
2308.3;45.89;0.56;3531.98;-4.99;1.1;-157020.26
2308.4;46.39;0.59;3561.06;-5.02;1.08;-165455.62
2308.5;46.8;0.61;3593.24;-5.05;1.07;-172536.7
2308.6;47.11;0.62;3628.82;-5.08;1.06;-179096.47
2308.7;47.28;0.63;3668.21;-5.11;1.04;-186443.63
2308.8;47.3;0.63;3711.74;-5.14;1.02;-194910.21
2308.9;47.16;0.63;3759.49;-5.17;0.99;-204373.16
2309;46.84;0.64;3811.26;-5.2;0.95;-214754.45
2309.1;46.35;0.66;3866.58;-5.23;0.91;-226002.27
2309.2;45.7;0.68;3924.88;-5.26;0.86;-238175.4
2309.3;44.91;0.72;3985.64;-5.3;0.8;-251324.75
2309.4;43.99;0.77;4048.51;-5.33;0.74;-264105.5
2309.5;42.98;0.83;4113.43;-5.36;0.67;-277283.07
2309.6;41.92;0.91;4180.55;-5.4;0.61;-291097.47
2309.7;40.83;0.99;4250.16;-5.43;0.54;-305684.52
2309.8;39.76;1.09;4322.45;-5.47;0.47;-321035.7
2309.9;38.76;1.19;4397.37;-5.5;0.4;-337110.6
2310;37.86;1.3;4474.6;-5.53;0.32;-353833.4
2310.1;37.09;1.42;4553.57;-5.57;0.25;-371099.33
2310.2;36.5;1.53;4633.66;-5.6;0.18;-388771.22
2310.3;36.11;1.65;4714.34;-5.63;0.11;-406787.81
2310.4;35.95;1.77;4795.29;-5.67;0.04;-425419.19
2310.5;36.01;1.89;4876.43;-5.7;-0.02;-444658.96
2310.6;36.32;2.02;4957.88;-5.73;-0.09;-464262.07
2310.7;36.86;2.14;5039.87;-5.76;-0.14;-483615.38
2310.8;37.62;2.28;5122.56;-5.79;-0.2;-503902.35
2310.9;38.58;2.42;5205.88;-5.82;-0.26;-523948.23
2311;39.72;2.57;5289.53;-5.85;-0.31;-544072.12
2311.1;40.99;2.74;5373.04;-5.87;-0.36;-564222.47
2311.2;42.36;2.91;5455.87;-5.9;-0.4;-584392.93
2311.3;43.79;3.11;5537.57;-5.93;-0.45;-604568.25
2311.4;45.23;3.31;5617.94;-5.95;-0.49;-624982.67
2311.5;46.64;3.54;5696.96;-5.97;-0.54;-646125.66
2311.6;47.97;3.77;5774.81;-6;-0.58;-666894.73
2311.7;49.17;4.02;5851.75;-6.02;-0.63;-687045.54
2311.8;50.22;4.27;5928;-6.04;-0.67;-706682.86
2311.9;51.08;4.54;6003.58;-6.05;-0.72;-726026.23
2312;51.74;4.8;6078.3;-6.07;-0.77;-745092.05
2312.1;52.16;5.06;6151.79;-6.09;-0.82;-763612.73
2312.2;52.35;5.31;6223.61;-6.1;-0.88;-781501.49
2312.3;52.31;5.55;6293.4;-6.11;-0.94;-798809.94
2312.4;52.04;5.78;6360.99;-6.12;-1.01;-815679.96
2312.5;51.56;5.99;6426.41;-6.13;-1.07;-832020.87
2312.6;50.9;6.19;6489.89;-6.14;-1.14;-847605.29
2312.7;50.08;6.36;6551.7;-6.14;-1.21;-862150.35
2312.8;49.14;6.52;6612.08;-6.14;-1.28;-875336.36
2312.9;48.12;6.67;6671.13;-6.14;-1.34;-886491.32
2313;47.06;6.79;6728.75;-6.14;-1.4;-895578.8
2313.1;46;6.9;6784.64;-6.13;-1.45;-903728.84
2313.2;44.97;6.99;6838.44;-6.12;-1.5;-911820.01
2313.3;44.02;7.07;6889.83;-6.11;-1.55;-919812.61
2313.4;43.18;7.14;6938.69;-6.1;-1.59;-927549.78
2313.5;42.47;7.19;6985.32;-6.08;-1.64;-935035.32
2313.6;41.91;7.23;7029.78;-6.06;-1.68;-942578.11
2313.7;41.53;7.25;7072.35;-6.03;-1.71;-949735.84
2313.8;41.32;7.26;7113.35;-6;-1.74;-956273.81
2313.9;41.28;7.24;7152.95;-5.97;-1.76;-961974.14
2314;41.42;7.19;7191.14;-5.94;-1.78;-966626.33
2314.1;41.7;7.11;7227.78;-5.9;-1.79;-970259.06
2314.2;42.12;7;7262.61;-5.86;-1.8;-972759.5
