"Time (ms)";"Recording (a.u.)"
6.296071821E1;-4.464857936E-2
6.298155233E1;-4.712057863E-2
6.300238645E1;-4.922635578E-2
6.302322058E1;-5.127109592E-2
6.304405470E1;-5.255287332E-2
6.306488882E1;-5.331583605E-2
6.308572294E1;-5.398724326E-2
6.310655707E1;-5.468916898E-2
6.312739119E1;-5.575731681E-2
6.314822531E1;-5.691702017E-2
6.316905943E1;-5.786309397E-2
6.318989356E1;-5.868709372E-2
6.321072768E1;-5.920590838E-2
6.323156180E1;-5.990783410E-2
6.325239592E1;-6.060975982E-2
6.327323005E1;-6.079287088E-2
6.329406417E1;-6.033509323E-2
6.331489829E1;-5.951109348E-2
6.333573241E1;-5.880916776E-2
6.335656654E1;-5.825983459E-2
6.337740066E1;-5.731376080E-2
6.339823478E1;-5.652027955E-2
6.341906890E1;-5.615405744E-2
6.343990303E1;-5.572679830E-2
6.346073715E1;-5.475020600E-2
6.348157127E1;-5.267494736E-2
6.350240539E1;-5.011139256E-2
6.352323952E1;-4.770043031E-2
6.354407364E1;-4.525894955E-2
6.356490776E1;-4.333628346E-2
6.358574188E1;-4.171880245E-2
6.360657601E1;-3.979613636E-2
6.362741013E1;-3.707998901E-2
6.364824425E1;-3.415021210E-2
6.366907837E1;-3.140354625E-2
6.368991250E1;-2.920621357E-2
6.371074662E1;-2.667317728E-2
6.373158074E1;-2.349925230E-2
6.375241486E1;-2.026429029E-2
6.377324899E1;-1.754814295E-2
6.379408311E1;-1.538132878E-2
6.381491723E1;-1.290932951E-2
6.383575135E1;-1.019318216E-2
6.385658548E1;-7.477034822E-3
6.387741960E1;-4.364146855E-3
6.389825372E1;-1.281777398E-3
6.391908784E1;2.075258644E-3
6.393992197E1;5.432294687E-3
6.396075609E1;8.270516068E-3
6.398159021E1;1.110873745E-2
6.400242433E1;1.397747734E-2
6.402325846E1;1.654103214E-2
6.404409258E1;1.904354991E-2
6.406492670E1;2.114932707E-2
6.408576082E1;2.398754845E-2
6.410659495E1;2.667317728E-2
6.412742907E1;2.938932463E-2
6.414826319E1;3.180028687E-2
6.416909731E1;3.466902676E-2
6.418993144E1;3.765984069E-2
6.421076556E1;3.955198828E-2
6.423159968E1;4.068117313E-2
6.425243380E1;4.156620991E-2
6.427326793E1;4.263435774E-2
6.429410205E1;4.394665365E-2
6.431493617E1;4.525894955E-2
6.433577029E1;4.663228248E-2
6.435660442E1;4.821924497E-2
6.437743854E1;4.916531877E-2
6.439827266E1;4.980620746E-2
6.441910678E1;4.995880001E-2
6.443994091E1;5.035554064E-2
6.446077503E1;5.050813318E-2
6.448160915E1;5.090487381E-2
6.450244327E1;5.124057741E-2
6.452327740E1;5.172887356E-2
6.454411152E1;5.194250313E-2
6.456494564E1;5.185094760E-2
6.458577976E1;5.145420698E-2
6.460661389E1;5.069124424E-2
6.462744801E1;4.962309641E-2
6.464828213E1;4.840235603E-2
6.466911625E1;4.718161565E-2
6.468995038E1;4.602191229E-2
6.471078450E1;4.470961638E-2
6.473161862E1;4.333628346E-2
6.475245274E1;4.220709861E-2
6.477328687E1;4.113895077E-2
6.479412099E1;3.985717338E-2
6.481495511E1;3.830072939E-2
6.483578923E1;3.659169286E-2
6.485662336E1;3.411969359E-2
6.487745748E1;3.140354625E-2
6.489829160E1;2.841273232E-2
6.491912572E1;2.557451094E-2
6.493995985E1;2.307199316E-2
6.496079397E1;2.145451216E-2
6.498162809E1;2.047791986E-2
6.500246221E1;1.892147588E-2
6.502329634E1;1.669362468E-2
6.504413046E1;1.422162542E-2
6.506496458E1;1.187170019E-2
6.508579870E1;9.216589862E-3
6.510663283E1;6.103701895E-3
6.512746695E1;3.448591571E-3
6.514830107E1;1.281777398E-3
6.516913519E1;-7.019257179E-4
6.518996932E1;-2.838221381E-3
6.521080344E1;-4.974517045E-3
6.523163756E1;-7.049775689E-3
6.525247168E1;-9.338663900E-3
6.527330581E1;-1.168858913E-2
6.529413993E1;-1.431318094E-2
6.531497405E1;-1.663258766E-2
6.533580817E1;-1.892147588E-2
6.535664230E1;-2.102725303E-2
6.537747642E1;-2.301095614E-2
6.539831054E1;-2.441480758E-2
6.541914466E1;-2.563554796E-2
6.543997879E1;-2.682576983E-2
6.546081291E1;-2.792443617E-2
6.548164703E1;-2.865688040E-2
6.550248115E1;-2.951139866E-2
6.552331528E1;-3.097628712E-2
6.554414940E1;-3.234962004E-2
6.556498352E1;-3.311258278E-2
6.558581764E1;-3.335673086E-2
6.560665177E1;-3.299050874E-2
6.562748589E1;-3.311258278E-2
6.564832001E1;-3.314310129E-2
6.566915413E1;-3.308206427E-2
6.568998826E1;-3.320413831E-2
6.571082238E1;-3.344828639E-2
6.573165650E1;-3.402813807E-2
6.575249062E1;-3.411969359E-2
6.577332475E1;-3.402813807E-2
6.579415887E1;-3.329569384E-2
6.581499299E1;-3.180028687E-2
6.583582711E1;-3.009125034E-2
6.585666124E1;-2.905362102E-2
6.587749536E1;-2.887050996E-2
6.589832948E1;-2.859584338E-2
6.591916360E1;-2.789391766E-2
6.593999773E1;-2.642902921E-2
6.596083185E1;-2.444532609E-2
6.598166597E1;-2.230903043E-2
6.600250009E1;-2.029480880E-2
6.602333422E1;-1.849421674E-2
6.604416834E1;-1.681569872E-2
6.606500246E1;-1.565599536E-2
6.608583658E1;-1.474044008E-2
6.610667071E1;-1.358073672E-2
6.612750483E1;-1.248207038E-2
6.614833895E1;-1.138340403E-2
6.616917307E1;-9.857478561E-3
6.619000720E1;-7.965330973E-3
6.621084132E1;-5.401776177E-3
6.623167544E1;-3.509628590E-3
6.625250956E1;-1.556443983E-3
6.627334369E1;2.136295663E-4
6.629417781E1;1.922666097E-3
6.631501193E1;3.418073061E-3
6.633584605E1;4.638813440E-3
6.635668018E1;5.676442763E-3
6.637751430E1;6.561479537E-3
6.639834842E1;7.415997803E-3
6.641918254E1;7.843256935E-3
6.644001667E1;8.819849239E-3
6.646085079E1;1.019318216E-2
6.648168491E1;1.101718192E-2
6.650251903E1;1.202429273E-2
6.652335316E1;1.269569994E-2
6.654418728E1;1.373332926E-2
6.656502140E1;1.413006989E-2
6.658585552E1;1.458784753E-2
6.660668965E1;1.513718070E-2
6.662752377E1;1.562547685E-2
6.664835789E1;1.669362468E-2
6.666919201E1;1.736503189E-2
6.669002614E1;1.754814295E-2
6.671086026E1;1.748710593E-2
6.673169438E1;1.669362468E-2
6.675252850E1;1.641895810E-2
6.677336263E1;1.614429151E-2
6.679419675E1;1.638843959E-2
6.681503087E1;1.709036531E-2
6.683586499E1;1.718192083E-2
6.685669912E1;1.699880978E-2
6.687753324E1;1.571703238E-2
6.689836736E1;1.388592181E-2
6.691920148E1;1.168858913E-2
6.694003561E1;1.004058962E-2
6.696086973E1;9.063997314E-3
6.698170385E1;8.026367992E-3
6.700253797E1;6.866664632E-3
6.702337210E1;5.981627857E-3
6.704420622E1;5.676442763E-3
6.706504034E1;5.005035554E-3
6.708587446E1;4.272591327E-3
6.710670859E1;3.814813684E-3
6.712754271E1;3.051850948E-3
6.714837683E1;1.953184606E-3
6.716921095E1;1.525925474E-4
6.719004508E1;-1.617481002E-3
6.721087920E1;-3.418073061E-3
6.723171332E1;-5.096591082E-3
6.725254744E1;-6.591998047E-3
6.727338157E1;-8.636738182E-3
6.729421569E1;-1.028473769E-2
6.731504981E1;-1.150547807E-2
6.733588393E1;-1.284829249E-2
6.735671806E1;-1.400799585E-2
6.737755218E1;-1.574755089E-2
6.739838630E1;-1.690725425E-2
6.741922043E1;-1.834162420E-2
6.744005455E1;-1.934873501E-2
6.746088867E1;-2.008117924E-2
6.748172279E1;-2.108829005E-2
6.750255692E1;-2.154606769E-2
6.752339104E1;-2.224799341E-2
6.754422516E1;-2.273628956E-2
6.756505928E1;-2.337717826E-2
6.758589341E1;-2.426221503E-2
6.760672753E1;-2.465895566E-2
6.762756165E1;-2.487258522E-2
6.764839577E1;-2.514725181E-2
6.766922990E1;-2.557451094E-2
6.769006402E1;-2.606280709E-2
6.771089814E1;-2.606280709E-2
6.773173226E1;-2.627643666E-2
6.775256639E1;-2.645954772E-2
6.777340051E1;-2.703939940E-2
6.779423463E1;-2.768028809E-2
6.781506875E1;-2.771080660E-2
6.783590288E1;-2.746665853E-2
6.785673700E1;-2.639851070E-2
6.787757112E1;-2.487258522E-2
6.789840524E1;-2.313303018E-2
6.791923937E1;-2.121036409E-2
6.794007349E1;-1.983703116E-2
6.796090761E1;-1.858577227E-2
6.798174173E1;-1.733451338E-2
6.800257586E1;-1.638843959E-2
6.802340998E1;-1.492355113E-2
6.804424410E1;-1.303140355E-2
6.806507822E1;-1.071199683E-2
6.808591235E1;-8.636738182E-3
6.810674647E1;-7.049775689E-3
6.812758059E1;-5.157628101E-3
6.814841471E1;-3.143406476E-3
6.816924884E1;-1.037629322E-3
6.819008296E1;5.798516800E-4
6.821091708E1;1.983703116E-3
6.823175120E1;3.479110080E-3
6.825258533E1;5.310220649E-3
6.827341945E1;7.721182897E-3
6.829425357E1;1.043733024E-2
6.831508769E1;1.318399609E-2
6.833592182E1;1.565599536E-2
6.835675594E1;1.788384655E-2
6.837759006E1;1.965392010E-2
6.839842418E1;2.124088260E-2
6.841925831E1;2.316354869E-2
6.844009243E1;2.471999268E-2
6.846092655E1;2.676473281E-2
6.848176067E1;2.899258400E-2
6.850259480E1;3.152562029E-2
6.852342892E1;3.427228614E-2
6.854426304E1;3.613391522E-2
6.856509716E1;3.784295175E-2
6.858593129E1;3.918576617E-2
6.860676541E1;4.007080294E-2
6.862759953E1;4.083376568E-2
6.864843365E1;4.104739525E-2
6.866926778E1;4.193243202E-2
6.869010190E1;4.309213538E-2
6.871093602E1;4.489272744E-2
6.873177014E1;4.632709738E-2
6.875260427E1;4.736472671E-2
6.877343839E1;4.800561541E-2
6.879427251E1;4.785302286E-2
6.881510663E1;4.776146733E-2
6.883594076E1;4.712057863E-2
6.885677488E1;4.611346782E-2
6.887760900E1;4.577776421E-2
6.889844312E1;4.571672720E-2
6.891927725E1;4.617450484E-2
6.894011137E1;4.638813440E-2
6.896094549E1;4.626606037E-2
6.898177961E1;4.568620869E-2
6.900261374E1;4.412976470E-2
6.902344786E1;4.214606159E-2
6.904428198E1;4.004028443E-2
6.906511610E1;3.851435896E-2
6.908595023E1;3.674428541E-2
6.910678435E1;3.473006378E-2
6.912761847E1;3.299050874E-2
6.914845259E1;3.161717582E-2
6.916928672E1;3.054902799E-2
6.919012084E1;2.880947295E-2
6.921095496E1;2.670369579E-2
6.923178908E1;2.401806696E-2
6.925262321E1;2.105777154E-2
6.927345733E1;1.751762444E-2
6.929429145E1;1.388592181E-2
6.931512557E1;1.101718192E-2
6.933595970E1;8.850367748E-3
6.935679382E1;6.927701651E-3
6.937762794E1;5.035554064E-3
6.939846206E1;2.960295419E-3
6.941929619E1;8.239997559E-4
6.944013031E1;-1.922666097E-3
6.946096443E1;-4.913480026E-3
6.948179855E1;-8.117923521E-3
6.950263268E1;-1.165807062E-2
6.952346680E1;-1.504562517E-2
6.954430092E1;-1.776177252E-2
6.956513504E1;-1.944029054E-2
6.958596917E1;-2.127140110E-2
6.960680329E1;-2.325510422E-2
6.962763741E1;-2.557451094E-2
6.964847153E1;-2.868739891E-2
6.966930566E1;-3.192236091E-2
6.969013978E1;-3.552354503E-2
6.971097390E1;-3.848384045E-2
6.973180802E1;-4.068117313E-2
6.975264215E1;-4.248176519E-2
6.977347627E1;-4.370250557E-2
6.979431039E1;-4.495376446E-2
6.981514451E1;-4.641865291E-2
6.983597864E1;-4.843287454E-2
6.985681276E1;-5.011139256E-2
6.987764688E1;-5.188146611E-2
6.989848100E1;-5.383465072E-2
6.991931513E1;-5.499435408E-2
6.994014925E1;-5.600146489E-2
6.996098337E1;-5.655079806E-2
6.998181749E1;-5.688650166E-2
7.000265162E1;-5.728324229E-2
7.002348574E1;-5.734427931E-2
7.004431986E1;-5.767998291E-2
7.006515398E1;-5.786309397E-2
7.008598811E1;-5.801568651E-2
7.010682223E1;-5.813776055E-2
7.012765635E1;-5.810724204E-2
7.014849047E1;-5.777153844E-2
7.016932460E1;-5.716116825E-2
7.019015872E1;-5.575731681E-2
7.021099284E1;-5.404828028E-2
7.023182696E1;-5.255287332E-2
7.025266109E1;-5.133213294E-2
7.027349521E1;-4.998931852E-2
7.029432933E1;-4.855494858E-2
7.031516345E1;-4.748680074E-2
7.033599758E1;-4.672383801E-2
7.035683170E1;-4.528946806E-2
7.037766582E1;-4.287850581E-2
7.039849994E1;-4.016235847E-2
7.041933407E1;-3.765984069E-2
7.044016819E1;-3.543198950E-2
7.046100231E1;-3.344828639E-2
7.048183643E1;-3.112887967E-2
7.050267056E1;-2.905362102E-2
7.052350468E1;-2.700888089E-2
7.054433880E1;-2.462843715E-2
7.056517292E1;-2.148503067E-2
7.058600705E1;-1.776177252E-2
7.060684117E1;-1.403851436E-2
7.062767529E1;-1.068147832E-2
7.064850941E1;-8.087405011E-3
7.066934354E1;-5.767998291E-3
7.069017766E1;-2.777184362E-3
7.071101178E1;5.188146611E-4
7.073184590E1;4.303109836E-3
7.075268003E1;8.301034577E-3
7.077351415E1;1.174962615E-2
7.079434827E1;1.532029176E-2
7.081518239E1;1.812799463E-2
7.083601652E1;2.069154942E-2
7.085685064E1;2.279732658E-2
7.087768476E1;2.496414075E-2
7.089851888E1;2.734458449E-2
7.091935301E1;2.945036164E-2
7.094018713E1;3.161717582E-2
7.096102125E1;3.387554552E-2
7.098185537E1;3.619495224E-2
7.100268950E1;3.903317362E-2
7.102352362E1;4.177983947E-2
7.104435774E1;4.412976470E-2
7.106519186E1;4.556413465E-2
7.108602599E1;4.666280099E-2
7.110686011E1;4.757835627E-2
7.112769423E1;4.901272622E-2
7.114852835E1;5.041657765E-2
7.116936248E1;5.157628101E-2
7.119019660E1;5.307168798E-2
7.121103072E1;5.432294687E-2
7.123186484E1;5.536057619E-2
7.125269897E1;5.542161321E-2
7.127353309E1;5.508590960E-2
7.129436721E1;5.505539109E-2
7.131520133E1;5.459761345E-2
7.133603546E1;5.407879879E-2
7.135686958E1;5.359050264E-2
7.137770370E1;5.294961394E-2
7.139853782E1;5.255287332E-2
7.141937195E1;5.194250313E-2
7.144020607E1;5.130161443E-2
7.146104019E1;5.063020722E-2
7.148187431E1;4.940946684E-2
7.150270844E1;4.794457839E-2
7.152354256E1;4.638813440E-2
7.154437668E1;4.477065340E-2
7.156521080E1;4.306161687E-2
7.158604493E1;4.147465438E-2
7.160687905E1;4.004028443E-2
7.162771317E1;3.872798853E-2
7.164854729E1;3.723258156E-2
7.166938142E1;3.530991546E-2
7.169021554E1;3.308206427E-2
7.171104966E1;3.076265755E-2
7.173188378E1;2.859584338E-2
7.175271791E1;2.609332560E-2
7.177355203E1;2.365184484E-2
7.179438615E1;2.179021577E-2
7.181522027E1;1.968443861E-2
7.183605440E1;1.727347636E-2
7.185688852E1;1.419110691E-2
7.187772264E1;1.120029298E-2
7.189855676E1;8.545182653E-3
7.191939089E1;5.890072329E-3
7.194022501E1;3.814813684E-3
7.196105913E1;1.464888455E-3
7.198189325E1;-3.357036042E-4
7.200272738E1;-2.410962249E-3
7.202356150E1;-4.547257912E-3
7.204439562E1;-6.408886990E-3
7.206522974E1;-8.575701163E-3
7.208606387E1;-1.052888577E-2
7.210689799E1;-1.239051485E-2
7.212773211E1;-1.409955138E-2
7.214856623E1;-1.550340281E-2
7.216940036E1;-1.696829127E-2
7.219023448E1;-1.867732780E-2
7.221106860E1;-2.053895688E-2
7.223190272E1;-2.246162297E-2
7.225273685E1;-2.432325205E-2
7.227357097E1;-2.612384411E-2
7.229440509E1;-2.722251045E-2
7.231523921E1;-2.829065828E-2
7.233607334E1;-2.914517655E-2
7.235690746E1;-3.048799097E-2
7.237774158E1;-3.164769433E-2
7.239857570E1;-3.244117557E-2
7.241940983E1;-3.320413831E-2
7.244024395E1;-3.363139744E-2
7.246107807E1;-3.436384167E-2
7.248191219E1;-3.442487869E-2
7.250274632E1;-3.396710105E-2
7.252358044E1;-3.314310129E-2
7.254441456E1;-3.277687918E-2
7.256524868E1;-3.289895322E-2
7.258608281E1;-3.277687918E-2
7.260691693E1;-3.299050874E-2
7.262775105E1;-3.271584216E-2
7.264858517E1;-3.225806452E-2
7.266941930E1;-3.122043519E-2
7.269025342E1;-2.987762078E-2
7.271108754E1;-2.880947295E-2
7.273192166E1;-2.755821406E-2
7.275275579E1;-2.682576983E-2
7.277358991E1;-2.584917753E-2
7.279442403E1;-2.444532609E-2
7.281525815E1;-2.291940062E-2
7.283609228E1;-2.114932707E-2
7.285692640E1;-1.947080905E-2
7.287776052E1;-1.788384655E-2
7.289859464E1;-1.696829127E-2
7.291942877E1;-1.568651387E-2
7.294026289E1;-1.358073672E-2
7.296109701E1;-1.181066317E-2
7.298193113E1;-1.004058962E-2
7.300276526E1;-8.301034577E-3
7.302359938E1;-6.744590594E-3
7.304443350E1;-5.584887234E-3
7.306526762E1;-4.577776421E-3
7.308610175E1;-3.204443495E-3
7.310693587E1;-1.495406964E-3
7.312776999E1;3.662221137E-4
7.314860411E1;2.197332682E-3
7.316943824E1;4.058961760E-3
7.319027236E1;5.401776177E-3
7.321110648E1;6.378368480E-3
7.323194060E1;7.171849727E-3
7.325277473E1;7.995849483E-3
7.327360885E1;9.247108371E-3
7.329444297E1;1.052888577E-2
7.331527709E1;1.184118168E-2
7.333611122E1;1.315347758E-2
7.335694534E1;1.403851436E-2
7.337777946E1;1.477095859E-2
7.339861358E1;1.522873623E-2
7.341944771E1;1.519821772E-2
7.344028183E1;1.510666219E-2
7.346111595E1;1.544236579E-2
7.348195007E1;1.617481002E-2
7.350278420E1;1.705984680E-2
7.352361832E1;1.751762444E-2
7.354445244E1;1.834162420E-2
7.356528656E1;1.852473525E-2
7.358612069E1;1.806695761E-2
7.360695481E1;1.672414319E-2
7.362778893E1;1.522873623E-2
7.364862305E1;1.431318094E-2
7.366945718E1;1.327555162E-2
7.369029130E1;1.263466292E-2
7.371112542E1;1.232947783E-2
7.373195954E1;1.187170019E-2
7.375279367E1;1.138340403E-2
7.377362779E1;1.025421918E-2
7.379446191E1;9.338663900E-3
7.381529603E1;8.209479049E-3
7.383613016E1;6.622516556E-3
7.385696428E1;5.340739158E-3
7.387779840E1;3.997924741E-3
7.389863252E1;3.295999023E-3
7.391946665E1;2.716147343E-3
7.394030077E1;1.861629078E-3
7.396113489E1;5.798516800E-4
7.398196901E1;-1.068147832E-3
7.400280314E1;-2.838221381E-3
7.402363726E1;-4.638813440E-3
7.404447138E1;-5.829035310E-3
7.406530550E1;-7.232886746E-3
7.408613963E1;-8.209479049E-3
7.410697375E1;-9.186071352E-3
7.412780787E1;-1.062044130E-2
7.414864199E1;-1.229895932E-2
7.416947612E1;-1.406903287E-2
7.419031024E1;-1.556443983E-2
7.421114436E1;-1.675466170E-2
7.423197848E1;-1.821955016E-2
7.425281261E1;-1.937925352E-2
7.427364673E1;-2.041688284E-2
7.429448085E1;-2.105777154E-2
7.431531497E1;-2.139347514E-2
7.433614910E1;-2.160710471E-2
7.435698322E1;-2.188177129E-2
7.437781734E1;-2.270577105E-2
7.439865146E1;-2.331614124E-2
7.441948559E1;-2.465895566E-2
7.444031971E1;-2.560502945E-2
7.446115383E1;-2.618488113E-2
7.448198795E1;-2.633747368E-2
7.450282208E1;-2.587969604E-2
7.452365620E1;-2.581865902E-2
7.454449032E1;-2.581865902E-2
7.456532444E1;-2.615436262E-2
7.458615857E1;-2.633747368E-2
7.460699269E1;-2.627643666E-2
7.462782681E1;-2.636799219E-2
7.464866093E1;-2.581865902E-2
7.466949506E1;-2.496414075E-2
7.469032918E1;-2.352977081E-2
7.471116330E1;-2.185125278E-2
7.473199742E1;-2.081362346E-2
7.475283155E1;-1.977599414E-2
7.477366567E1;-1.882992035E-2
7.479449979E1;-1.754814295E-2
7.481533391E1;-1.611377300E-2
7.483616804E1;-1.513718070E-2
7.485700216E1;-1.336710715E-2
7.487783628E1;-1.168858913E-2
7.489867040E1;-9.460737938E-3
7.491950453E1;-7.202368236E-3
7.494033865E1;-4.943998535E-3
7.496117277E1;-2.777184362E-3
7.498200689E1;-1.342814417E-3
7.500284102E1;2.441480758E-4
7.502367514E1;1.281777398E-3
7.504450926E1;3.021332438E-3
7.506534338E1;4.913480026E-3
7.508617751E1;7.141331217E-3
7.510701163E1;9.826960051E-3
7.512784575E1;1.266518143E-2
7.514867987E1;1.562547685E-2
7.516951400E1;1.803643910E-2
7.519034812E1;2.020325327E-2
7.521118224E1;2.221747490E-2
7.523201636E1;2.404858547E-2
7.525285049E1;2.624591815E-2
7.527368461E1;2.792443617E-2
7.529451873E1;2.993865780E-2
7.531535285E1;3.204443495E-2
7.533618698E1;3.439436018E-2
7.535702110E1;3.601184118E-2
7.537785522E1;3.741569262E-2
7.539868934E1;3.891109958E-2
7.541952347E1;3.976561785E-2
7.544035759E1;4.068117313E-2
7.546119171E1;4.162724693E-2
7.548202583E1;4.275643178E-2
7.550285996E1;4.397717215E-2
7.552369408E1;4.486220893E-2
7.554452820E1;4.556413465E-2
7.556536232E1;4.638813440E-2
7.558619645E1;4.718161565E-2
7.560703057E1;4.782250435E-2
7.562786469E1;4.770043031E-2
7.564869881E1;4.754783776E-2
7.566953294E1;4.721213416E-2
7.569036706E1;4.690694906E-2
7.571120118E1;4.657124546E-2
7.573203530E1;4.632709738E-2
7.575286943E1;4.638813440E-2
7.577370355E1;4.596087527E-2
7.579453767E1;4.535050508E-2
7.581537179E1;4.458754234E-2
7.583620592E1;4.327524644E-2
7.585704004E1;4.181035798E-2
7.587787416E1;3.958250679E-2
7.589870828E1;3.747672964E-2
7.591954241E1;3.567613758E-2
7.594037653E1;3.384502701E-2
7.596121065E1;3.256324961E-2
7.598204477E1;3.076265755E-2
7.600287890E1;2.890102847E-2
7.602371302E1;2.682576983E-2
7.604454714E1;2.471999268E-2
7.606538126E1;2.197332682E-2
7.608621539E1;1.910458693E-2
7.610704951E1;1.660206915E-2
7.612788363E1;1.464888455E-2
7.614871775E1;1.245155187E-2
7.616955188E1;9.857478561E-3
7.619038600E1;7.324442274E-3
7.621122012E1;5.249183630E-3
7.623205424E1;2.929776910E-3
7.625288837E1;9.155552843E-5
7.627372249E1;-3.509628590E-3
7.629455661E1;-6.897183142E-3
7.631539073E1;-9.796441542E-3
7.633622486E1;-1.303140355E-2
7.635705898E1;-1.611377300E-2
7.637789310E1;-1.876888333E-2
7.639872722E1;-2.139347514E-2
7.641956135E1;-2.343821528E-2
7.644039547E1;-2.624591815E-2
7.646122959E1;-2.880947295E-2
7.648206371E1;-3.164769433E-2
7.650289784E1;-3.411969359E-2
7.652373196E1;-3.637806330E-2
7.654456608E1;-3.888058107E-2
7.656540020E1;-4.147465438E-2
7.658623433E1;-4.382457961E-2
7.660706845E1;-4.568620869E-2
7.662790257E1;-4.672383801E-2
7.664873669E1;-4.806665242E-2
7.666957082E1;-4.953154088E-2
7.669040494E1;-5.127109592E-2
7.671123906E1;-5.337687307E-2
7.673207318E1;-5.517746513E-2
7.675290731E1;-5.630664998E-2
7.677374143E1;-5.728324229E-2
7.679457555E1;-5.777153844E-2
7.681540967E1;-5.807672353E-2
7.683624380E1;-5.804620502E-2
7.685707792E1;-5.838190863E-2
7.687791204E1;-5.890072329E-2
7.689874616E1;-5.920590838E-2
7.691958029E1;-5.908383435E-2
7.694041441E1;-5.859553819E-2
7.696124853E1;-5.816827906E-2
7.698208265E1;-5.767998291E-2
7.700291678E1;-5.688650166E-2
7.702375090E1;-5.594042787E-2
7.704458502E1;-5.511642811E-2
7.706541914E1;-5.407879879E-2
7.708625327E1;-5.301065096E-2
7.710708739E1;-5.139316996E-2
7.712792151E1;-4.943998535E-2
7.714875563E1;-4.788354137E-2
7.716958976E1;-4.608294931E-2
7.719042388E1;-4.422132023E-2
7.721125800E1;-4.220709861E-2
7.723209212E1;-4.022339549E-2
7.725292625E1;-3.781243324E-2
7.727376037E1;-3.497421186E-2
7.729459449E1;-3.231910154E-2
7.731542861E1;-2.972502823E-2
7.733626274E1;-2.685628834E-2
7.735709686E1;-2.420117801E-2
7.737793098E1;-2.114932707E-2
7.739876510E1;-1.840266121E-2
7.741959923E1;-1.501510666E-2
7.744043335E1;-1.159703360E-2
7.746126747E1;-7.965330973E-3
7.748210159E1;-4.608294931E-3
7.750293572E1;-1.647999512E-3
7.752376984E1;1.220740379E-3
7.754460396E1;4.028443251E-3
7.756543808E1;7.019257179E-3
7.758627221E1;9.704886013E-3
7.760710633E1;1.202429273E-2
7.762794045E1;1.461836604E-2
7.764877457E1;1.712088382E-2
7.766960870E1;1.956236457E-2
7.769044282E1;2.230903043E-2
7.771127694E1;2.523880734E-2
7.773211106E1;2.841273232E-2
7.775294519E1;3.134250923E-2
7.777377931E1;3.418073061E-2
7.779461343E1;3.634754479E-2
7.781544755E1;3.830072939E-2
7.783628168E1;4.007080294E-2
7.785711580E1;4.171880245E-2
7.787794992E1;4.370250557E-2
7.789878404E1;4.550309763E-2
7.791961817E1;4.794457839E-2
7.794045229E1;4.995880001E-2
7.796128641E1;5.182042909E-2
7.798212053E1;5.377361370E-2
7.800295466E1;5.456709494E-2
7.802378878E1;5.511642811E-2
7.804462290E1;5.487228004E-2
7.806545702E1;5.484176153E-2
7.808629115E1;5.487228004E-2
